x,y,z
-6.488208007812500000e+01,8.011993408203125000e+01,0.000000000000000000e+00
-6.479517364501953125e+01,8.006976318359375000e+01,0.000000000000000000e+00
-6.470827484130859375e+01,8.001958465576171875e+01,0.000000000000000000e+00
-6.462137603759765625e+01,7.996941375732421875e+01,0.000000000000000000e+00
-6.453446960449218750e+01,7.991924285888671875e+01,0.000000000000000000e+00
-6.444757080078125000e+01,7.986907196044921875e+01,0.000000000000000000e+00
-6.436066436767578125e+01,7.981889343261718750e+01,0.000000000000000000e+00
-6.427376556396484375e+01,7.976872253417968750e+01,0.000000000000000000e+00
-6.418685913085937500e+01,7.971855163574218750e+01,0.000000000000000000e+00
-6.409996032714843750e+01,7.966838073730468750e+01,0.000000000000000000e+00
-6.401305389404296875e+01,7.961820220947265625e+01,0.000000000000000000e+00
-6.392615509033203125e+01,7.956803131103515625e+01,0.000000000000000000e+00
-6.383925247192382812e+01,7.951786041259765625e+01,0.000000000000000000e+00
-6.375234985351562500e+01,7.946768188476562500e+01,0.000000000000000000e+00
-6.366544723510742188e+01,7.941751098632812500e+01,0.000000000000000000e+00
-6.357854461669921875e+01,7.936734008789062500e+01,0.000000000000000000e+00
-6.349164581298828125e+01,7.931716918945312500e+01,0.000000000000000000e+00
-6.340474319458007812e+01,7.926699066162109375e+01,0.000000000000000000e+00
-6.331784057617187500e+01,7.921681976318359375e+01,0.000000000000000000e+00
-6.323093795776367188e+01,7.916664886474609375e+01,0.000000000000000000e+00
-6.314403533935546875e+01,7.911647033691406250e+01,0.000000000000000000e+00
-6.305713272094726562e+01,7.906629943847656250e+01,0.000000000000000000e+00
-6.297023010253906250e+01,7.901612854003906250e+01,0.000000000000000000e+00
-6.288332748413085938e+01,7.896595764160156250e+01,0.000000000000000000e+00
-6.279642486572265625e+01,7.891577911376953125e+01,0.000000000000000000e+00
-6.270952606201171875e+01,7.886560821533203125e+01,0.000000000000000000e+00
-6.262262344360351562e+01,7.881543731689453125e+01,0.000000000000000000e+00
-6.253572082519531250e+01,7.876526641845703125e+01,0.000000000000000000e+00
-6.244881820678710938e+01,7.871508789062500000e+01,0.000000000000000000e+00
-6.236191558837890625e+01,7.866491699218750000e+01,0.000000000000000000e+00
-6.227501296997070312e+01,7.861474609375000000e+01,0.000000000000000000e+00
-6.218811035156250000e+01,7.856456756591796875e+01,0.000000000000000000e+00
-6.210120773315429688e+01,7.851439666748046875e+01,0.000000000000000000e+00
-6.201430511474609375e+01,7.846422576904296875e+01,0.000000000000000000e+00
-6.192740631103515625e+01,7.841405487060546875e+01,0.000000000000000000e+00
-6.184050369262695312e+01,7.836387634277343750e+01,0.000000000000000000e+00
-6.175360107421875000e+01,7.831370544433593750e+01,0.000000000000000000e+00
-6.166669845581054688e+01,7.826353454589843750e+01,0.000000000000000000e+00
-6.157979583740234375e+01,7.821335601806640625e+01,0.000000000000000000e+00
-6.149289321899414062e+01,7.816318511962890625e+01,0.000000000000000000e+00
-6.140599060058593750e+01,7.811301422119140625e+01,0.000000000000000000e+00
-6.131908798217773438e+01,7.806284332275390625e+01,0.000000000000000000e+00
-6.123218536376953125e+01,7.801266479492187500e+01,0.000000000000000000e+00
-6.114528656005859375e+01,7.796249389648437500e+01,0.000000000000000000e+00
-6.105838394165039062e+01,7.791232299804687500e+01,0.000000000000000000e+00
-6.097148132324218750e+01,7.786214447021484375e+01,0.000000000000000000e+00
-6.088457870483398438e+01,7.781197357177734375e+01,0.000000000000000000e+00
-6.079767608642578125e+01,7.776180267333984375e+01,0.000000000000000000e+00
-6.071077346801757812e+01,7.771163177490234375e+01,0.000000000000000000e+00
-6.062387084960937500e+01,7.766145324707031250e+01,0.000000000000000000e+00
-6.053696823120117188e+01,7.761128234863281250e+01,0.000000000000000000e+00
-6.045006561279296875e+01,7.756111145019531250e+01,0.000000000000000000e+00
-6.036316680908203125e+01,7.751094055175781250e+01,0.000000000000000000e+00
-6.027626419067382812e+01,7.746076202392578125e+01,0.000000000000000000e+00
-6.018936157226562500e+01,7.741059112548828125e+01,0.000000000000000000e+00
-6.010245895385742188e+01,7.736042022705078125e+01,0.000000000000000000e+00
-6.001555633544921875e+01,7.731024169921875000e+01,0.000000000000000000e+00
-5.992865371704101562e+01,7.726007080078125000e+01,0.000000000000000000e+00
-5.984175109863281250e+01,7.720989990234375000e+01,0.000000000000000000e+00
-5.975484848022460938e+01,7.715972900390625000e+01,0.000000000000000000e+00
-5.966794586181640625e+01,7.710955047607421875e+01,0.000000000000000000e+00
-5.958104705810546875e+01,7.705937957763671875e+01,0.000000000000000000e+00
-5.949414443969726562e+01,7.700920867919921875e+01,0.000000000000000000e+00
-5.940724182128906250e+01,7.695903015136718750e+01,0.000000000000000000e+00
-5.932033920288085938e+01,7.690885925292968750e+01,0.000000000000000000e+00
-5.923343658447265625e+01,7.685868835449218750e+01,0.000000000000000000e+00
-5.914653396606445312e+01,7.680851745605468750e+01,0.000000000000000000e+00
-5.905963134765625000e+01,7.675833892822265625e+01,0.000000000000000000e+00
-5.897272872924804688e+01,7.670816802978515625e+01,0.000000000000000000e+00
-5.888582611083984375e+01,7.665799713134765625e+01,0.000000000000000000e+00
-5.879892730712890625e+01,7.660781860351562500e+01,0.000000000000000000e+00
-5.871202468872070312e+01,7.655764770507812500e+01,0.000000000000000000e+00
-5.862512207031250000e+01,7.650747680664062500e+01,0.000000000000000000e+00
-5.853821945190429688e+01,7.645730590820312500e+01,0.000000000000000000e+00
-5.845131683349609375e+01,7.640712738037109375e+01,0.000000000000000000e+00
-5.836441421508789062e+01,7.635695648193359375e+01,0.000000000000000000e+00
-5.827751159667968750e+01,7.630678558349609375e+01,0.000000000000000000e+00
-5.819060897827148438e+01,7.625661468505859375e+01,0.000000000000000000e+00
-5.810370635986328125e+01,7.620643615722656250e+01,0.000000000000000000e+00
-5.801680755615234375e+01,7.615626525878906250e+01,0.000000000000000000e+00
-5.792990493774414062e+01,7.610609436035156250e+01,0.000000000000000000e+00
-5.784300231933593750e+01,7.605591583251953125e+01,0.000000000000000000e+00
-5.775609970092773438e+01,7.600574493408203125e+01,0.000000000000000000e+00
-5.766919708251953125e+01,7.595557403564453125e+01,0.000000000000000000e+00
-5.758229446411132812e+01,7.590540313720703125e+01,0.000000000000000000e+00
-5.749539184570312500e+01,7.585522460937500000e+01,0.000000000000000000e+00
-5.740848922729492188e+01,7.580505371093750000e+01,0.000000000000000000e+00
-5.732158660888671875e+01,7.575488281250000000e+01,0.000000000000000000e+00
-5.723468780517578125e+01,7.570470428466796875e+01,0.000000000000000000e+00
-5.714778518676757812e+01,7.565453338623046875e+01,0.000000000000000000e+00
-5.706088256835937500e+01,7.560436248779296875e+01,0.000000000000000000e+00
-5.697397994995117188e+01,7.555419158935546875e+01,0.000000000000000000e+00
-5.688707733154296875e+01,7.550401306152343750e+01,0.000000000000000000e+00
-5.680017471313476562e+01,7.545384216308593750e+01,0.000000000000000000e+00
-5.671327209472656250e+01,7.540367126464843750e+01,0.000000000000000000e+00
-5.662636947631835938e+01,7.535350036621093750e+01,0.000000000000000000e+00
-5.653946685791015625e+01,7.530332183837890625e+01,0.000000000000000000e+00
-5.645256805419921875e+01,7.525315093994140625e+01,0.000000000000000000e+00
-5.636566543579101562e+01,7.520298004150390625e+01,0.000000000000000000e+00
-5.627876281738281250e+01,7.515280151367187500e+01,0.000000000000000000e+00
-5.619186019897460938e+01,7.510263061523437500e+01,0.000000000000000000e+00
-5.610495758056640625e+01,7.505245971679687500e+01,0.000000000000000000e+00
-5.601805496215820312e+01,7.500228881835937500e+01,0.000000000000000000e+00
-5.593115234375000000e+01,7.495211029052734375e+01,0.000000000000000000e+00
-5.584424972534179688e+01,7.490193939208984375e+01,0.000000000000000000e+00
-5.575734710693359375e+01,7.485176849365234375e+01,0.000000000000000000e+00
-5.567044830322265625e+01,7.480158996582031250e+01,0.000000000000000000e+00
-5.558354187011718750e+01,7.475141906738281250e+01,0.000000000000000000e+00
-5.549664306640625000e+01,7.470124816894531250e+01,0.000000000000000000e+00
-5.540974044799804688e+01,7.465107727050781250e+01,0.000000000000000000e+00
-5.532283782958984375e+01,7.460089874267578125e+01,0.000000000000000000e+00
-5.523593521118164062e+01,7.455072784423828125e+01,0.000000000000000000e+00
-5.514903259277343750e+01,7.450055694580078125e+01,0.000000000000000000e+00
-5.506213378906250000e+01,7.445037841796875000e+01,0.000000000000000000e+00
-5.497522735595703125e+01,7.440020751953125000e+01,0.000000000000000000e+00
-5.488832855224609375e+01,7.435003662109375000e+01,0.000000000000000000e+00
-5.480142211914062500e+01,7.429986572265625000e+01,0.000000000000000000e+00
-5.471452331542968750e+01,7.424968719482421875e+01,0.000000000000000000e+00
-5.462762069702148438e+01,7.419951629638671875e+01,0.000000000000000000e+00
-5.454071807861328125e+01,7.414934539794921875e+01,0.000000000000000000e+00
-5.445381546020507812e+01,7.409917449951171875e+01,0.000000000000000000e+00
-5.436691284179687500e+01,7.404899597167968750e+01,0.000000000000000000e+00
-5.428001022338867188e+01,7.399882507324218750e+01,0.000000000000000000e+00
-5.419310760498046875e+01,7.394865417480468750e+01,0.000000000000000000e+00
-5.410620880126953125e+01,7.389847564697265625e+01,0.000000000000000000e+00
-5.401930236816406250e+01,7.384830474853515625e+01,0.000000000000000000e+00
-5.393240356445312500e+01,7.379813385009765625e+01,0.000000000000000000e+00
-5.384550094604492188e+01,7.374796295166015625e+01,0.000000000000000000e+00
-5.375859832763671875e+01,7.369778442382812500e+01,0.000000000000000000e+00
-5.367169570922851562e+01,7.364761352539062500e+01,0.000000000000000000e+00
-5.358479309082031250e+01,7.359744262695312500e+01,0.000000000000000000e+00
-5.349789047241210938e+01,7.354727172851562500e+01,0.000000000000000000e+00
-5.341098785400390625e+01,7.349709320068359375e+01,0.000000000000000000e+00
-5.332408905029296875e+01,7.344692230224609375e+01,0.000000000000000000e+00
-5.323718643188476562e+01,7.339675140380859375e+01,0.000000000000000000e+00
-5.315028381347656250e+01,7.334657287597656250e+01,0.000000000000000000e+00
-5.306338119506835938e+01,7.329640197753906250e+01,0.000000000000000000e+00
-5.297647857666015625e+01,7.324623107910156250e+01,0.000000000000000000e+00
-5.288957595825195312e+01,7.319606018066406250e+01,0.000000000000000000e+00
-5.280267333984375000e+01,7.314588165283203125e+01,0.000000000000000000e+00
-5.271577072143554688e+01,7.309571075439453125e+01,0.000000000000000000e+00
-5.262886810302734375e+01,7.304553985595703125e+01,0.000000000000000000e+00
-5.254196929931640625e+01,7.299536132812500000e+01,0.000000000000000000e+00
-5.245506668090820312e+01,7.294519042968750000e+01,0.000000000000000000e+00
-5.236816406250000000e+01,7.289501953125000000e+01,0.000000000000000000e+00
-5.228126144409179688e+01,7.284484863281250000e+01,0.000000000000000000e+00
-5.219435882568359375e+01,7.279467010498046875e+01,0.000000000000000000e+00
-5.210745620727539062e+01,7.274449920654296875e+01,0.000000000000000000e+00
-5.202055358886718750e+01,7.269432830810546875e+01,0.000000000000000000e+00
-5.193365097045898438e+01,7.264414978027343750e+01,0.000000000000000000e+00
-5.184674835205078125e+01,7.259397888183593750e+01,0.000000000000000000e+00
-5.175984954833984375e+01,7.254380798339843750e+01,0.000000000000000000e+00
-5.167294692993164062e+01,7.249363708496093750e+01,0.000000000000000000e+00
-5.158604431152343750e+01,7.244345855712890625e+01,0.000000000000000000e+00
-5.149914169311523438e+01,7.239328765869140625e+01,0.000000000000000000e+00
-5.141223907470703125e+01,7.234311676025390625e+01,0.000000000000000000e+00
-5.132533645629882812e+01,7.229293823242187500e+01,0.000000000000000000e+00
-5.123843383789062500e+01,7.224276733398437500e+01,0.000000000000000000e+00
-5.115153503417968750e+01,7.219259643554687500e+01,0.000000000000000000e+00
-5.106462860107421875e+01,7.214242553710937500e+01,0.000000000000000000e+00
-5.097772979736328125e+01,7.209224700927734375e+01,0.000000000000000000e+00
-5.089082717895507812e+01,7.204207611083984375e+01,0.000000000000000000e+00
-5.080392456054687500e+01,7.199190521240234375e+01,0.000000000000000000e+00
-5.071702194213867188e+01,7.194173431396484375e+01,0.000000000000000000e+00
-5.063011932373046875e+01,7.189155578613281250e+01,0.000000000000000000e+00
-5.054321670532226562e+01,7.184138488769531250e+01,0.000000000000000000e+00
-5.045631408691406250e+01,7.179121398925781250e+01,0.000000000000000000e+00
-5.036941528320312500e+01,7.174104309082031250e+01,0.000000000000000000e+00
-5.028250885009765625e+01,7.169086456298828125e+01,0.000000000000000000e+00
-5.019561004638671875e+01,7.164069366455078125e+01,0.000000000000000000e+00
-5.010870361328125000e+01,7.159052276611328125e+01,0.000000000000000000e+00
-5.002180480957031250e+01,7.154034423828125000e+01,0.000000000000000000e+00
-4.993490219116210938e+01,7.149017333984375000e+01,0.000000000000000000e+00
-4.984799957275390625e+01,7.144000244140625000e+01,0.000000000000000000e+00
-4.976109695434570312e+01,7.138983154296875000e+01,0.000000000000000000e+00
-4.967419433593750000e+01,7.133965301513671875e+01,0.000000000000000000e+00
-4.958729553222656250e+01,7.128948211669921875e+01,0.000000000000000000e+00
-4.950038909912109375e+01,7.123931121826171875e+01,0.000000000000000000e+00
-4.941349029541015625e+01,7.118913269042968750e+01,0.000000000000000000e+00
-4.932658386230468750e+01,7.113896179199218750e+01,0.000000000000000000e+00
-4.923968505859375000e+01,7.108879089355468750e+01,0.000000000000000000e+00
-4.915278244018554688e+01,7.103861999511718750e+01,0.000000000000000000e+00
-4.906587982177734375e+01,7.098844146728515625e+01,0.000000000000000000e+00
-4.897897720336914062e+01,7.093827056884765625e+01,0.000000000000000000e+00
-4.889207458496093750e+01,7.088809967041015625e+01,0.000000000000000000e+00
-4.880517578125000000e+01,7.083792114257812500e+01,0.000000000000000000e+00
-4.871826934814453125e+01,7.078775024414062500e+01,0.000000000000000000e+00
-4.863137054443359375e+01,7.073757934570312500e+01,0.000000000000000000e+00
-4.854446411132812500e+01,7.068740844726562500e+01,0.000000000000000000e+00
-4.845756530761718750e+01,7.063722991943359375e+01,0.000000000000000000e+00
-4.837066268920898438e+01,7.058705902099609375e+01,0.000000000000000000e+00
-4.828376007080078125e+01,7.053688812255859375e+01,0.000000000000000000e+00
-4.819685745239257812e+01,7.048670959472656250e+01,0.000000000000000000e+00
-4.810995483398437500e+01,7.043653869628906250e+01,0.000000000000000000e+00
-4.802305603027343750e+01,7.038636779785156250e+01,0.000000000000000000e+00
-4.793614959716796875e+01,7.033619689941406250e+01,0.000000000000000000e+00
-4.784925079345703125e+01,7.028601837158203125e+01,0.000000000000000000e+00
-4.776234436035156250e+01,7.023584747314453125e+01,0.000000000000000000e+00
-4.767544555664062500e+01,7.018567657470703125e+01,0.000000000000000000e+00
-4.758854293823242188e+01,7.013549804687500000e+01,0.000000000000000000e+00
-4.750164031982421875e+01,7.008532714843750000e+01,0.000000000000000000e+00
-4.741473770141601562e+01,7.003515625000000000e+01,0.000000000000000000e+00
-4.732783508300781250e+01,6.998498535156250000e+01,0.000000000000000000e+00
-4.724093627929687500e+01,6.993480682373046875e+01,0.000000000000000000e+00
-4.715402984619140625e+01,6.988463592529296875e+01,0.000000000000000000e+00
-4.706713104248046875e+01,6.983446502685546875e+01,0.000000000000000000e+00
-4.698022460937500000e+01,6.978428649902343750e+01,0.000000000000000000e+00
-4.689332580566406250e+01,6.973411560058593750e+01,0.000000000000000000e+00
-4.680642318725585938e+01,6.968394470214843750e+01,0.000000000000000000e+00
-4.671952056884765625e+01,6.963377380371093750e+01,0.000000000000000000e+00
-4.663261795043945312e+01,6.958359527587890625e+01,0.000000000000000000e+00
-4.654571533203125000e+01,6.953342437744140625e+01,0.000000000000000000e+00
-4.645881652832031250e+01,6.948325347900390625e+01,0.000000000000000000e+00
-4.637191009521484375e+01,6.943308258056640625e+01,0.000000000000000000e+00
-4.628501129150390625e+01,6.938290405273437500e+01,0.000000000000000000e+00
-4.619810485839843750e+01,6.933273315429687500e+01,0.000000000000000000e+00
-4.611120605468750000e+01,6.928256225585937500e+01,0.000000000000000000e+00
-4.602430343627929688e+01,6.923239135742187500e+01,0.000000000000000000e+00
-4.593740081787109375e+01,6.918221282958984375e+01,0.000000000000000000e+00
-4.585050201416015625e+01,6.913204193115234375e+01,0.000000000000000000e+00
-4.576359558105468750e+01,6.908187103271484375e+01,0.000000000000000000e+00
-4.567669296264648438e+01,6.903169250488281250e+01,0.000000000000000000e+00
-4.558979034423828125e+01,6.898152160644531250e+01,0.000000000000000000e+00
-4.550289154052734375e+01,6.893135070800781250e+01,0.000000000000000000e+00
-4.541598510742187500e+01,6.888117980957031250e+01,0.000000000000000000e+00
-4.532908630371093750e+01,6.883100128173828125e+01,0.000000000000000000e+00
-4.524218368530273438e+01,6.878083038330078125e+01,0.000000000000000000e+00
-4.515528106689453125e+01,6.873065948486328125e+01,0.000000000000000000e+00
-4.506837844848632812e+01,6.868048095703125000e+01,0.000000000000000000e+00
-4.498147583007812500e+01,6.863031005859375000e+01,0.000000000000000000e+00
-4.489457321166992188e+01,6.858013916015625000e+01,0.000000000000000000e+00
-4.480767059326171875e+01,6.852996826171875000e+01,0.000000000000000000e+00
-4.472077178955078125e+01,6.847978973388671875e+01,0.000000000000000000e+00
-4.463386917114257812e+01,6.842961883544921875e+01,0.000000000000000000e+00
-4.454696655273437500e+01,6.837944793701171875e+01,0.000000000000000000e+00
-4.446006393432617188e+01,6.832926940917968750e+01,0.000000000000000000e+00
-4.437316131591796875e+01,6.827909851074218750e+01,0.000000000000000000e+00
-4.428625869750976562e+01,6.822892761230468750e+01,0.000000000000000000e+00
-4.419935607910156250e+01,6.817875671386718750e+01,0.000000000000000000e+00
-4.411245346069335938e+01,6.812857818603515625e+01,0.000000000000000000e+00
-4.402555084228515625e+01,6.807840728759765625e+01,0.000000000000000000e+00
-4.393865203857421875e+01,6.802823638916015625e+01,0.000000000000000000e+00
-4.385174942016601562e+01,6.797805786132812500e+01,0.000000000000000000e+00
-4.376484680175781250e+01,6.792788696289062500e+01,0.000000000000000000e+00
-4.367794418334960938e+01,6.787771606445312500e+01,0.000000000000000000e+00
-4.359104156494140625e+01,6.782754516601562500e+01,0.000000000000000000e+00
-4.350413894653320312e+01,6.777736663818359375e+01,0.000000000000000000e+00
-4.341723632812500000e+01,6.772719573974609375e+01,0.000000000000000000e+00
-4.333033370971679688e+01,6.767702484130859375e+01,0.000000000000000000e+00
-4.324343109130859375e+01,6.762684631347656250e+01,0.000000000000000000e+00
-4.315653228759765625e+01,6.757667541503906250e+01,0.000000000000000000e+00
-4.306962585449218750e+01,6.752650451660156250e+01,0.000000000000000000e+00
-4.298272705078125000e+01,6.747633361816406250e+01,0.000000000000000000e+00
-4.289582061767578125e+01,6.742615509033203125e+01,0.000000000000000000e+00
-4.280892181396484375e+01,6.737598419189453125e+01,0.000000000000000000e+00
-4.272201919555664062e+01,6.732581329345703125e+01,0.000000000000000000e+00
-4.263511657714843750e+01,6.727564239501953125e+01,0.000000000000000000e+00
-4.254821395874023438e+01,6.722546386718750000e+01,0.000000000000000000e+00
-4.246131134033203125e+01,6.717529296875000000e+01,0.000000000000000000e+00
-4.237441253662109375e+01,6.712512207031250000e+01,0.000000000000000000e+00
-4.228750610351562500e+01,6.707495117187500000e+01,0.000000000000000000e+00
-4.220060729980468750e+01,6.702477264404296875e+01,0.000000000000000000e+00
-4.211370086669921875e+01,6.697460174560546875e+01,0.000000000000000000e+00
-4.202680206298828125e+01,6.692443084716796875e+01,0.000000000000000000e+00
-4.193989944458007812e+01,6.687425231933593750e+01,0.000000000000000000e+00
-4.185299682617187500e+01,6.682408142089843750e+01,0.000000000000000000e+00
-4.176609420776367188e+01,6.677391052246093750e+01,0.000000000000000000e+00
-4.167919158935546875e+01,6.672373962402343750e+01,0.000000000000000000e+00
-4.159229278564453125e+01,6.667356109619140625e+01,0.000000000000000000e+00
-4.150538635253906250e+01,6.662339019775390625e+01,0.000000000000000000e+00
-4.141848754882812500e+01,6.657321929931640625e+01,0.000000000000000000e+00
-4.133158111572265625e+01,6.652304077148437500e+01,0.000000000000000000e+00
-4.124468231201171875e+01,6.647286987304687500e+01,0.000000000000000000e+00
-4.115777969360351562e+01,6.642269897460937500e+01,0.000000000000000000e+00
-4.107087707519531250e+01,6.637252807617187500e+01,0.000000000000000000e+00
-4.098397827148437500e+01,6.632234954833984375e+01,0.000000000000000000e+00
-4.089707183837890625e+01,6.627217864990234375e+01,0.000000000000000000e+00
-4.081017303466796875e+01,6.622200775146484375e+01,0.000000000000000000e+00
-4.072326660156250000e+01,6.617182922363281250e+01,0.000000000000000000e+00
-4.063636779785156250e+01,6.612165832519531250e+01,0.000000000000000000e+00
-4.054946136474609375e+01,6.607148742675781250e+01,0.000000000000000000e+00
-4.046256256103515625e+01,6.602131652832031250e+01,0.000000000000000000e+00
-4.037565994262695312e+01,6.597113800048828125e+01,0.000000000000000000e+00
